state_name,jurisdiction_name,location_name,info,address_1,address_2,address_3,contact_fax,contact_phone,latitude,longitude,is_early_dropoff_location,is_early_voting_location,is_elections_office,is_polling_location,scheduletype,is_drop_box,facilitytype_name,tempstring,timezone,continuous_open,continuous_close,schedule_description,is_handicap_accessible,is_staffed_location
District of Columbia,District of Columbia,HORACE MANN ELEMENTARY SCHOOL,Multi-Purpose Room,"4430 Newark Street, NW",NULL,Washington DC 20016,NULL,NULL,38.9343436,-77.0883238,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,LAFAYETTE ELEMENTARY SCHOOL,Gymnasium,"5701 Broad Branch Road, NW",NULL,Washington DC 20015,NULL,NULL,38.9660532,-77.0675906,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,RAYMOND RECREATION CENTER,Gymnasium,"3725 10th Street, NW",NULL,Washington DC 20010,NULL,NULL,38.9359617,-77.0268526,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,SHEPHERD ELEMENTARY SCHOOL,Gymnasium,"3725 10th Street, NW",NULL,Washington DC 20012,NULL,NULL,38.9849465,-77.0339605,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,McKINLEY TECHNOLOGY HIGH SCHOOL,Gymnasium,"151 T Street, NE",NULL,Washington DC 20002,NULL,NULL,38.9152416,-77.0050031,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,TRINIDAD RECREATION CENTER,Gymnasium,"1310 Childress Street, NE",NULL,Washington DC 20002,NULL,NULL,38.9065087,-76.982494,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,KENNEDY RECREATION CENTER,Gymnasium,"1401 7th Street, NW",NULL,Washington DC 20001,NULL,NULL,38.9092402,-77.021532,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,WALKER-JONES EDUCATION CAMPUS,Gymnasium,"1125 New Jersey Avenue, NW",NULL,Washington DC 20001,NULL,NULL,38.9045691,-77.0141184,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,HILLCREST RECREATION CENTER,Gymnasium,"3100 Denver Street, SE",NULL,Washington DC 20020,NULL,NULL,38.85844,-76.9626086,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,ANACOSTIA SENIOR HIGH SCHOOL,Gymnasium,"1601 16th Street, SE",NULL,Washington DC 20020,NULL,NULL,38.8697678,-76.9828989,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,BALLOU SENIOR HIGH SCHOOL,Gymnasium,"3401 4th Street, SE",NULL,Washington DC 20032,NULL,NULL,38.8375856,-77.0010957,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,BARRY FARMS RECREATION CENTER,Gymnasium,"1230 Sumner Road, SE",NULL,Washington DC 20020,NULL,NULL,38.8605522,-76.9968868,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,RIDGE ROAD COMMUNITY CENTER,Gymnasium,830 Ridge Road SE,NULL,Washington DC 20019,NULL,NULL,38.876205,-76.9405834,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Ashland County,Ashland County Board of Elections,,110 Cottage St.,Suite 106 ,Ashland OH 44805,(419) 282-4260,(419) 282-4224,40.868816,-82.31785,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Ashtabula County,Ashtabula County Board of Elections,,8 W. Walnut St. ,,Jefferson OH 44047,(440) 576-1445,(440) 576-6915,41.740376,-80.76993,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Athens County,Athens County Board of Elections,,15 S. Court St.,Room 130 ,Athens OH 45701,(740) 592-3262,(740) 592-3201,39.328617,-82.10123,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Auglaize County,Auglaize County Board of Elections,,209 S. Blackhoof,Room 205 ,Wapakoneta OH 45895,(419) 739-6721,(419) 739-6720,40.56277,-84.19688,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Belmont County,Belmont County Board of Elections,,52180 National Road,PO Box 994 ,St. Clairsville OH 43950,(740) 526-0512,(740) 526-0188,40.07161,-80.846085,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Cuyahoga County,Cuyahoga County Board of Elections,,2925 Euclid Ave. ,,Cleveland OH 44115,(216) 443-6633,(216) 443-8683,41.502495,-81.66806,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Crawford County,Crawford County Board of Elections,,112 East Mansfield St.,Suite A ,Bucyrus OH 44820,(419) 562-2235,(419) 562-8721,40.80868,-82.97481,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Brown County,Brown County Board of Elections,,800 Mt. Orab Pike,Suite 111 ,Georgetown OH 45121,(937) 378-6457,(937) 378-3008,38.878536,-83.900665,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Butler County,Butler County Board of Elections,,1802 Princeton Rd.,Suite 600 ,Hamilton OH 45011,(513) 887-5535,(513) 887-3700,39.392323,-84.53161,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Defiance County,Defiance County Board of Elections,,1300 E. Second St.,Suite 103 ,Defiance OH 43512,(419) 782-5773,(419) 782-8543,41.282776,-84.34169,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Putnam County,Putnam County Board of Elections,,575 Ottawa-Glandorf Road,Suite 2 ,Ottawa OH 45875,(419) 538-6993,(419) 538-6850,41.021473,-84.064224,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Richland County,Richland County Board of Elections,,1495 W. Longview Ave.,Suite 101 ,Mansfield OH 44906,(419) 774-5534,(419) 774-5530,40.776123,-82.56857,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Scioto County,Scioto County Board of Elections,,602 7th St.,Rm 105 ,Portsmouth OH 45662,(740) 355-8326,(740) 353-4178,38.735718,-83.00044,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Seneca County,Seneca County Board of Elections,,71 S. Washington St.,Ste. 1101 ,Tiffin OH 44883,(419) 443-7925,(419) 447-4424,41.11563,-83.17672,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,SHERWOOD RECREATION CENTER,Gymnasium,640 10TH STREET NE,NULL,Washington DC 20002,NULL,NULL,38.8987631,-76.9931641,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,DEANWOOD RECREATION CENTER,Gymnasium,1350 49TH STREET NE,NULL,Washington DC 20019,NULL,NULL,38.9084462,-76.9323215,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,MALCOLM X OPPORTUNITY CENTER,Gymnasium,1351 ALABAMA AVENUE SE,NULL,Washington DC 20032,NULL,NULL,38.8448487,-76.9865404,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,FEREBEE-HOPE RECREATION CENTER,Gymnasium,3999 8TH STREET SE,NULL,Washington DC 20032,NULL,NULL,38.8323555,-76.9954017,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,Marie Reed Elementary School,Gymnasium,"2201 18th Street, NW",NULL,Washington DC 20009,NULL,NULL,38.9186918,-77.0409336,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,SCHOOL WITHOUT WALLS @ FRANCIS STEVENS,Gymnasium,"2425 N Street, NW",NULL,Washington DC 20037,NULL,NULL,38.9078046,-77.0523144,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Sandusky County,Sandusky County Board of Elections,,2020 Countryside Dr. ,,Fremont OH 43420,(419) 334-6184,(419) 334-6180,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,BENNING STODDERT RECREATION CENTER,Gymnasium,100 STODDERT PLACE SE,NULL,Washington DC 20019,NULL,NULL,38.8888962,-76.9483421,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,WASHINGTON NATIONALS PARK,Concourse Area,1500 SOUTH CAPITOL STREET SE,NULL,Washington DC 20003,NULL,NULL,38.8720164,-77.0079497,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Shelby County,Shelby County Board of Elections,,230 E. Court St. ,,Sidney OH 45365,(937) 498-7326,(937) 498-7207,40.28442,-84.15454,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Van Wert County,Van Wert County Board of Elections,,1362 East Ervin Road ,,Van Wert OH 45891,(419) 238-7145,(419) 238-4192,40.85912,-84.56174,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Wayne County,Wayne County Board of Elections,,200 Vanover St.,Suite 1 ,Wooster OH 44691,(330) 287-5686,(330) 287-5480,40.796093,-81.94826,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Wyandot County,Wyandot County Board of Elections,,350 North Warpole Street,Upper,Sandusky OH 43351,(419) 294-6437,(419) 294-1226,40.831448,-83.29012,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Franklin County,Franklin County Board of Elections,,1700 Morse Road ,,Columbus OH 43229,(614) 525-3489,(614) 525-3100 ,40.06042,-82.97369,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Meigs County,Meigs County Board of Elections,,113 E. Memorial Dr.,Suite A ,Pomeroy OH 45769,(740) 992-2645,(740) 992-2697,39.037395,-82.045,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Ottawa County,Ottawa County Board of Elections,,8444 W. State Route 163,Suite 101  ,Oak Harbor OH 43449,(419) 898-3146,(419) 898-3071,41.50818,-83.09587,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Pickaway County,Pickaway County Board of Elections,,141 W. Main St.,Suite 800 ,Circleville OH 43113,(740) 477-2991,(740) 474-1100,39.60223,-82.94624,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Union County,Union County Board of Elections,,835 East Fifth Street,Suite A ,Marysville OH 43040,(937) 642-2823,(937) 642-2836,40.235676,-83.35563,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Highland County,Highland County Board of Elections,,1575 N. High St.,Suite 200 ,Hillsboro OH 45133,(937) 393-5854,(937) 393-9961,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Vinton County,Vinton County Board of Elections,,31935 SR 93 ,,McArthur OH 45651,(740) 596-1907,(740) 596-5855,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Greene County,Greene County Board of Elections,,551 Ledbetter Rd,,Xenia OH 45385,(937) 562-6171,(937) 562-6170,39.667633,-83.94438,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Hamilton County,Hamilton County Board of Elections,,4700 Smith Road,,Cincinnati OH 45212,(513) 579-0988,(513) 632-7000,39.160984,-84.45387,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Holmes County,Holmes County Board of Elections,,75 E. Clinton St.,Suite 108 ,Millersburg OH 44654,(330) 674-5978,(330) 674-5921,40.555447,-81.916466,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Jefferson County,Jefferson County Board of Elections,,500 Market St.,Fl. 1,Steubenville OH 43952,(740) 314-8992,(740) 283-8522,40.360405,-80.61649,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Ross County,Ross County Board of Elections,,475 Western Ave.,Suite D ,Chillicothe OH 45601,(740) 775-2383,(740) 775-2350,39.334225,-83.00327,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Gallia County,Gallia County Board of Elections,,18 Locust St.,2nd Floor ,Gallipolis OH 45631,(740) 441-2049,(740) 446-1600,38.80879,-82.20273,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Miami County,Miami County Board of Elections,,215 W. Main St. ,,Troy OH 45373,(937) 440-3901,(937) 440-3900,40.040565,-84.20552,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Preble County,Preble County Board of Elections,,101 E. Main St.,1st Floor ,Eaton OH 45320,(937) 456-2986,(937) 456-8117,39.743935,-84.63635,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Monroe County,Monroe County Board of Elections,,117 North Main Street,Suite 12 ,Woodsfield OH 43793,(740) 472-2517,(740) 472-0929,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Huron County,Huron County Board of Elections,,180 Milan Ave.,Suite 4 ,Norwalk OH 44857,(419) 668-8710,(419) 668-8238,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Erie County,Erie County Board of Elections,Outdoor drop box,2900 Columbus Ave.,Room 101 ,Sandusky OH 44870,(419) 626-0034,(419) 627-7601,41.426357,-82.69413,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Fairfield County,Fairfield County Board of Elections,Outdoor drop box,951 Liberty Dr. ,,Lancaster OH 43130,(740) 681-4727,(740) 652-7000,39.72976,-82.66381,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Greene County,Greene County Board of Elections,Outdoor drop box,551 Ledbetter Rd,,Xenia OH 45385,(937) 562-6171,(937) 562-6170,39.667633,-83.94438,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Hamilton County,Hamilton County Board of Elections,Outdoor drop box,4700 Smith Road,,Cincinnati OH 45212,(513) 579-0988,(513) 632-7000,39.160984,-84.45387,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Holmes County,Holmes County Board of Elections,Outdoor drop box,75 E. Clinton St.,Suite 108 ,Millersburg OH 44654,(330) 674-5978,(330) 674-5921,40.555447,-81.916466,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Jefferson County,Jefferson County Board of Elections,Outdoor drop box,500 Market St.,Fl. 1,Steubenville OH 43952,(740) 314-8992,(740) 283-8522,40.360405,-80.61649,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Ross County,Ross County Board of Elections,Outdoor drop box,475 Western Ave.,Suite D ,Chillicothe OH 45601,(740) 775-2383,(740) 775-2350,39.334225,-83.00327,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Gallia County,Gallia County Board of Elections,Outdoor drop box,18 Locust St.,2nd Floor ,Gallipolis OH 45631,(740) 441-2049,(740) 446-1600,38.80879,-82.20273,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Miami County,Miami County Board of Elections,Outdoor drop box,215 W. Main St. ,,Troy OH 45373,(937) 440-3901,(937) 440-3900,40.040565,-84.20552,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Preble County,Preble County Board of Elections,Outdoor drop box,101 E. Main St.,1st Floor ,Eaton OH 45320,(937) 456-2986,(937) 456-8117,39.743935,-84.63635,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Delaware County,Delaware County Board of Elections,Outdoor drop box,2079 U.S. HWY 23 N,,Delaware OH 43015,(740) 833-2079,(740) 833-2080,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Huron County,Huron County Board of Elections,Outdoor drop box,180 Milan Ave.,Suite 4 ,Norwalk OH 44857,(419) 668-8710,(419) 668-8238,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
